,Name,White_percentage,African_percentage,Asian_percentage,Native_percentage
397,"Berrien County, Georgia",80.63,10.76,0.44,0.2
398,"Bibb County, Georgia",36.720000000000006,54.58,2.07,0.24
399,"Bleckley County, Georgia",71.65,22.400000000000002,1.22,0.16
400,"Brantley County, Georgia",91.16,3.15,0.22999999999999998,0.32
401,"Brooks County, Georgia",57.099999999999994,35.05,0.41000000000000003,0.31
402,"Bryan County, Georgia",72.00999999999999,14.499999999999998,2.37,0.31
403,"Bulloch County, Georgia",62.53999999999999,28.43,1.6099999999999999,0.27999999999999997
404,"Burke County, Georgia",49.46,44.83,0.38999999999999996,0.24
405,"Butts County, Georgia",66.14,26.86,0.42,0.15
406,"Calhoun County, Georgia",31.990000000000002,64.25999999999999,0.33999999999999997,0.13999999999999999
407,"Camden County, Georgia",70.06,17.71,1.6099999999999999,0.48
408,"Candler County, Georgia",61.629999999999995,24.54,0.59,0.27
409,"Carroll County, Georgia",69.3,18.57,0.9400000000000001,0.44
410,"Catoosa County, Georgia",88.26,2.74,1.53,0.36
411,"Charlton County, Georgia",69.86,20.990000000000002,0.9299999999999999,0.38
412,"Chatham County, Georgia",48.730000000000004,37.019999999999996,3.63,0.37
413,"Chattahoochee County, Georgia",62.36000000000001,15.8,3.2,0.48
414,"Chattooga County, Georgia",81.28999999999999,9.65,0.41000000000000003,0.38999999999999996
415,"Cherokee County, Georgia",76.77000000000001,6.67,2.06,0.5
416,"Clarke County, Georgia",58.230000000000004,24.610000000000003,3.85,0.44999999999999996
417,"Clay County, Georgia",40.410000000000004,56.07,0.21,0.04
418,"Clayton County, Georgia",10.25,69.89,4.58,0.67
419,"Clinch County, Georgia",63.849999999999994,29.12,0.33999999999999997,0.44999999999999996
420,"Cobb County, Georgia",50.59,26.61,5.59,0.5599999999999999
421,"Coffee County, Georgia",59.03,27.779999999999998,0.7000000000000001,0.49
422,"Colquitt County, Georgia",59.37,21.94,0.8500000000000001,0.8699999999999999
423,"Columbia County, Georgia",65.4,18.15,4.62,0.35000000000000003
424,"Cook County, Georgia",63.7,27.700000000000003,0.59,0.42
425,"Coweta County, Georgia",69.62,17.7,2.3,0.36
426,"Crawford County, Georgia",74.26,18.7,0.26,0.48
427,"Crisp County, Georgia",49.72,44.11,0.89,0.16999999999999998
428,"Dade County, Georgia",91.66,0.8699999999999999,0.8099999999999999,0.51
429,"Dawson County, Georgia",89.01,0.7799999999999999,0.88,0.33999999999999997
430,"Decatur County, Georgia",49.57,41.68,0.63,0.37
431,"DeKalb County, Georgia",29.53,50.89,6.59,0.58
432,"Dodge County, Georgia",65.35,29.459999999999997,0.48,0.12
433,"Dooly County, Georgia",41.85,49.62,0.45999999999999996,0.24
434,"Dougherty County, Georgia",24.45,69.92,0.7799999999999999,0.2
435,"Douglas County, Georgia",36.25,48.44,1.63,0.48
436,"Early County, Georgia",44.81,51.239999999999995,0.43,0.33
437,"Echols County, Georgia",68.54,4.25,0.3,1.79
438,"Effingham County, Georgia",75.86,13.66,1.05,0.38
439,"Elbert County, Georgia",65.31,26.889999999999997,0.9299999999999999,0.3
440,"Emanuel County, Georgia",61.6,31.900000000000002,0.63,0.26
441,"Evans County, Georgia",57.92,28.9,0.76,0.27
442,"Fannin County, Georgia",93.01,0.33999999999999997,0.44999999999999996,0.38
443,"Fayette County, Georgia",58.550000000000004,24.8,5.390000000000001,0.33999999999999997
444,"Floyd County, Georgia",70.48,14.29,1.31,0.7100000000000001
445,"Forsyth County, Georgia",65.14,4.2700000000000005,17.990000000000002,0.41000000000000003
446,"Franklin County, Georgia",83.03,8.129999999999999,1.11,0.18
447,"Fulton County, Georgia",39.25,42.55,7.59,0.31
448,"Gilmer County, Georgia",86.0,0.47000000000000003,0.45999999999999996,0.83
449,"Glascock County, Georgia",89.81,6.800000000000001,0.24,0.0
450,"Glynn County, Georgia",64.18,24.47,1.41,0.44
451,"Gordon County, Georgia",78.44,3.73,1.26,0.62
452,"Grady County, Georgia",57.42,27.96,0.45999999999999996,0.98
453,"Greene County, Georgia",59.72,30.72,0.9199999999999999,0.2
454,"Gwinnett County, Georgia",35.510000000000005,27.450000000000003,13.29,0.83
455,"Habersham County, Georgia",78.75,3.8,2.17,0.51
456,"Hall County, Georgia",64.36,7.22,2.09,0.86
457,"Hancock County, Georgia",27.72,69.01,0.42,0.29
458,"Haralson County, Georgia",90.28,4.19,0.63,0.21
459,"Harris County, Georgia",76.02,15.110000000000001,1.15,0.35000000000000003
460,"Hart County, Georgia",75.29,16.78,1.3,0.24
461,"Heard County, Georgia",84.75,8.25,0.45999999999999996,0.29
462,"Henry County, Georgia",37.07,49.07,3.35,0.35000000000000003
463,"Houston County, Georgia",54.1,32.15,3.04,0.35000000000000003
464,"Irwin County, Georgia",67.11,23.06,1.23,0.25
465,"Jackson County, Georgia",79.66,6.890000000000001,2.35,0.32
466,"Jasper County, Georgia",74.81,16.89,0.16999999999999998,0.29
467,"Jeff Davis County, Georgia",70.06,15.61,0.37,0.5599999999999999
468,"Jefferson County, Georgia",44.190000000000005,50.77,0.44999999999999996,0.27999999999999997
469,"Jenkins County, Georgia",53.94,40.87,0.13999999999999999,0.4
470,"Johnson County, Georgia",63.36000000000001,33.0,0.31,0.25
471,"Jones County, Georgia",71.28,23.87,0.5,0.16999999999999998
472,"Lamar County, Georgia",67.43,26.56,0.5599999999999999,0.11
473,"Lanier County, Georgia",68.78999999999999,22.0,0.8200000000000001,0.41000000000000003
474,"Laurens County, Georgia",56.81,36.980000000000004,1.04,0.21
475,"Lee County, Georgia",69.31,22.24,2.58,0.24
476,"Liberty County, Georgia",39.77,43.05,2.12,0.49
477,"Lincoln County, Georgia",68.13,27.62,0.26,0.22999999999999998
478,"Long County, Georgia",56.879999999999995,25.509999999999998,1.1199999999999999,0.8500000000000001
479,"Lowndes County, Georgia",51.739999999999995,37.580000000000005,1.6500000000000001,0.4
480,"Lumpkin County, Georgia",88.84,1.28,0.77,0.5599999999999999
481,"McDuffie County, Georgia",53.53,40.14,0.36,0.22999999999999998
482,"McIntosh County, Georgia",65.10000000000001,29.080000000000002,0.38999999999999996,0.35000000000000003
483,"Macon County, Georgia",34.37,59.3,1.29,0.27
484,"Madison County, Georgia",79.61,9.19,1.76,0.27
485,"Marion County, Georgia",60.699999999999996,28.67,0.73,0.32
486,"Meriwether County, Georgia",59.35,35.35,0.38,0.31
487,"Miller County, Georgia",66.43,29.18,0.52,0.16999999999999998
488,"Mitchell County, Georgia",47.22,46.489999999999995,0.5,0.21
489,"Monroe County, Georgia",71.98,21.87,0.8699999999999999,0.15
490,"Montgomery County, Georgia",67.24,24.77,0.44999999999999996,0.29
491,"Morgan County, Georgia",72.69,20.51,0.63,0.24
492,"Murray County, Georgia",83.41,0.7100000000000001,0.33999999999999997,1.5
493,"Muscogee County, Georgia",39.85,46.47,2.74,0.4
494,"Newton County, Georgia",42.699999999999996,46.94,0.9400000000000001,0.29
495,"Oconee County, Georgia",82.42,4.6,4.9799999999999995,0.18
496,"Oglethorpe County, Georgia",74.69,15.25,0.8999999999999999,0.36
497,"Paulding County, Georgia",65.93,22.15,1.16,0.36
498,"Peach County, Georgia",44.67,43.669999999999995,0.7100000000000001,0.38999999999999996
499,"Pickens County, Georgia",91.52,0.91,0.58,0.42
500,"Pierce County, Georgia",84.47,8.129999999999999,0.42,0.38999999999999996
501,"Pike County, Georgia",87.03,7.66,0.42,0.18
502,"Polk County, Georgia",72.92,12.16,0.5599999999999999,0.76
503,"Pulaski County, Georgia",61.88,32.17,0.9400000000000001,0.13
504,"Putnam County, Georgia",66.53999999999999,24.58,0.49,0.38
505,"Quitman County, Georgia",53.239999999999995,41.120000000000005,0.54,0.58
506,"Rabun County, Georgia",89.03999999999999,0.6799999999999999,0.37,0.42
507,"Randolph County, Georgia",35.07,60.34,0.33,0.19
508,"Richmond County, Georgia",34.36,55.279999999999994,1.92,0.33
509,"Rockdale County, Georgia",27.42,58.15,1.6500000000000001,0.33
510,"Schley County, Georgia",75.32,19.29,0.44,0.09
511,"Screven County, Georgia",57.489999999999995,37.730000000000004,0.43,0.36
512,"Seminole County, Georgia",61.86000000000001,32.74,0.7000000000000001,0.08
513,"Spalding County, Georgia",56.24,34.62,0.96,0.36
514,"Stephens County, Georgia",80.60000000000001,11.110000000000001,0.86,0.35000000000000003
515,"Stewart County, Georgia",25.44,46.410000000000004,3.18,0.25
516,"Sumter County, Georgia",39.79,51.05,1.7000000000000002,0.27
517,"Talbot County, Georgia",42.93,53.71,0.3,0.09
518,"Taliaferro County, Georgia",38.87,53.43,0.38999999999999996,0.26
519,"Tattnall County, Georgia",62.5,26.35,0.5599999999999999,0.36
520,"Taylor County, Georgia",59.37,36.16,0.5,0.35000000000000003
521,"Telfair County, Georgia",58.26,37.11,0.26,0.27999999999999997
522,"Terrell County, Georgia",35.24,60.589999999999996,0.73,0.12
523,"Thomas County, Georgia",57.589999999999996,35.69,0.9299999999999999,0.41000000000000003
524,"Tift County, Georgia",56.2,29.34,1.58,0.33
525,"Toombs County, Georgia",61.27,25.979999999999997,0.77,0.37
526,"Towns County, Georgia",92.80000000000001,1.03,0.65,0.24
527,"Treutlen County, Georgia",64.1,31.6,0.11,0.33
528,"Troup County, Georgia",55.66,34.98,2.32,0.29
529,"Turner County, Georgia",53.43,40.71,0.5700000000000001,0.08
530,"Twiggs County, Georgia",56.37,38.940000000000005,0.45999999999999996,0.27
531,"Union County, Georgia",92.71000000000001,0.52,0.43,0.38
532,"Upson County, Georgia",65.49000000000001,28.52,0.5499999999999999,0.33999999999999997
533,"Walker County, Georgia",88.87,4.24,0.44,0.31
534,"Walton County, Georgia",72.05,17.919999999999998,1.46,0.3
535,"Ware County, Georgia",62.419999999999995,29.7,0.9199999999999999,0.27999999999999997
536,"Warren County, Georgia",38.24,58.540000000000006,0.29,0.35000000000000003
537,"Washington County, Georgia",42.44,53.65,0.38,0.22
538,"Wayne County, Georgia",72.52,19.830000000000002,0.58,0.33999999999999997
539,"Webster County, Georgia",48.77,45.269999999999996,0.51,0.13
540,"Wheeler County, Georgia",56.57,38.58,0.24,0.38
541,"White County, Georgia",90.21000000000001,1.7000000000000002,0.58,0.51
542,"Whitfield County, Georgia",63.339999999999996,3.66,1.39,1.9800000000000002
543,"Wilcox County, Georgia",59.940000000000005,35.35,0.5599999999999999,0.03
544,"Wilkes County, Georgia",52.800000000000004,40.21,0.65,0.37
545,"Wilkinson County, Georgia",58.209999999999994,35.77,0.33999999999999997,0.33999999999999997
546,"Worth County, Georgia",69.91000000000001,25.369999999999997,0.42,0.29
547,"Hawaii County, Hawaii",33.58,0.62,19.74,0.51
548,"Honolulu County, Hawaii",18.54,2.04,42.980000000000004,0.22
549,"Kalawao County, Hawaii",32.93,2.44,14.63,0.0
550,"Kauai County, Hawaii",31.66,0.51,28.79,0.38999999999999996
551,"Maui County, Hawaii",32.9,0.65,26.91,0.47000000000000003
552,"Ada County, Idaho",82.89,1.63,2.81,0.66
553,"Adams County, Idaho",92.72,0.06999999999999999,0.25,0.8699999999999999
554,"Bannock County, Idaho",83.78,0.86,1.38,3.5700000000000003
555,"Bear Lake County, Idaho",94.73,0.16,0.2,0.5
556,"Benewah County, Idaho",82.39999999999999,0.08,0.37,8.690000000000001
557,"Bingham County, Idaho",76.33,0.26,0.42,6.959999999999999
558,"Blaine County, Idaho",76.95,0.21,0.8699999999999999,0.59
559,"Boise County, Idaho",89.92999999999999,0.33999999999999997,0.49,0.8699999999999999
560,"Bonner County, Idaho",91.14999999999999,0.25,0.54,0.73
561,"Bonneville County, Idaho",83.67999999999999,0.51,1.15,1.02
562,"Boundary County, Idaho",88.88000000000001,0.22,0.62,1.4000000000000001
563,"Butte County, Idaho",92.15,0.08,0.12,0.7000000000000001
564,"Camas County, Idaho",88.02,0.19,0.84,0.09
565,"Canyon County, Idaho",73.3,0.7100000000000001,0.9199999999999999,1.16
566,"Caribou County, Idaho",92.56,0.01,0.19,0.7100000000000001
567,"Cassia County, Idaho",72.18,0.27999999999999997,0.54,1.04
568,"Clark County, Idaho",63.04,1.27,0.13,0.25
569,"Clearwater County, Idaho",91.18,0.45999999999999996,0.5499999999999999,1.71
570,"Custer County, Idaho",92.21000000000001,0.12,0.4,0.8200000000000001
571,"Elmore County, Idaho",74.96000000000001,2.64,2.79,1.25
572,"Franklin County, Idaho",90.94,0.18,0.21,0.73
573,"Fremont County, Idaho",86.37,0.16,0.33999999999999997,0.7000000000000001
574,"Gem County, Idaho",86.92999999999999,0.16,0.52,0.8099999999999999
575,"Gooding County, Idaho",71.98,0.19,0.27999999999999997,1.06
576,"Idaho County, Idaho",89.59,0.35000000000000003,0.37,2.67
577,"Jefferson County, Idaho",87.7,0.27999999999999997,0.4,0.66
578,"Jerome County, Idaho",67.72,0.2,0.4,1.82
579,"Kootenai County, Idaho",88.96,0.31,0.83,1.1199999999999999
580,"Latah County, Idaho",86.78,0.84,2.48,0.8
581,"Lemhi County, Idaho",92.63,0.24,0.45999999999999996,0.7000000000000001
582,"Lewis County, Idaho",87.32,0.16999999999999998,0.27999999999999997,5.21
583,"Lincoln County, Idaho",70.1,0.12,0.2,1.5
584,"Madison County, Idaho",85.56,1.39,1.81,0.45999999999999996
585,"Minidoka County, Idaho",67.51,0.18,0.29,1.31
586,"Nez Perce County, Idaho",85.78,0.45999999999999996,0.79,5.81
587,"Oneida County, Idaho",94.5,0.06999999999999999,0.35000000000000003,0.37
588,"Owyhee County, Idaho",72.91,0.25,0.38,3.53
589,"Payette County, Idaho",80.47999999999999,0.26,0.89,1.3
590,"Power County, Idaho",65.79,0.25,0.22999999999999998,2.82
591,"Shoshone County, Idaho",90.99000000000001,0.16,0.43,1.25
592,"Teton County, Idaho",80.94,0.22,0.45999999999999996,0.66
593,"Twin Falls County, Idaho",80.2,1.17,1.59,1.04
594,"Valley County, Idaho",90.22,0.15,0.52,0.62
595,"Washington County, Idaho",81.63,0.21,0.7799999999999999,1.0699999999999998
596,"Adams County, Illinois",89.5,3.81,0.7799999999999999,0.16
597,"Alexander County, Illinois",63.190000000000005,30.86,0.12,0.45999999999999996
598,"Bond County, Illinois",86.37,6.4399999999999995,0.63,0.31
599,"Boone County, Illinois",72.53,2.33,1.23,0.9299999999999999
600,"Brown County, Illinois",76.53999999999999,16.88,0.19,0.18
601,"Bureau County, Illinois",88.31,0.83,0.8999999999999999,0.44
602,"Calhoun County, Illinois",95.27,0.16,0.16,0.22999999999999998
603,"Carroll County, Illinois",89.91,4.42,0.26,0.4
604,"Cass County, Illinois",73.06,5.56,0.8999999999999999,0.9900000000000001
605,"Champaign County, Illinois",62.7,13.930000000000001,11.899999999999999,0.38
606,"Christian County, Illinois",92.38,1.15,0.53,0.18
607,"Clark County, Illinois",95.66,0.35000000000000003,0.38999999999999996,0.18
608,"Clay County, Illinois",94.25,0.29,0.6,0.3
609,"Clinton County, Illinois",89.66,3.1199999999999997,0.49,0.29
610,"Coles County, Illinois",87.14,4.45,1.3299999999999998,0.24
611,"Cook County, Illinois",44.47,22.86,7.829999999999999,1.08
612,"Crawford County, Illinois",91.18,3.3300000000000005,0.45999999999999996,0.24
613,"Cumberland County, Illinois",95.54,0.27,0.22,0.21
614,"DeKalb County, Illinois",73.95,8.92,2.29,0.5499999999999999
615,"De Witt County, Illinois",93.62,0.7100000000000001,0.26,0.18
616,"Douglas County, Illinois",90.45,0.33999999999999997,0.53,0.3
617,"DuPage County, Illinois",66.12,4.88,12.83,0.5499999999999999
618,"Edgar County, Illinois",95.28,0.49,0.33,0.2
619,"Edwards County, Illinois",96.38,0.35000000000000003,0.33999999999999997,0.13
620,"Effingham County, Illinois",94.03,0.44999999999999996,0.72,0.16999999999999998
621,"Fayette County, Illinois",92.04,3.71,0.31,0.38
622,"Ford County, Illinois",92.05,0.5599999999999999,0.45999999999999996,0.24
623,"Franklin County, Illinois",93.78,0.48,0.32,0.29
624,"Fulton County, Illinois",91.64999999999999,3.35,0.21,0.19
625,"Gallatin County, Illinois",95.03,0.53,0.49,0.1
626,"Greene County, Illinois",95.89,0.19,0.18,0.11
627,"Grundy County, Illinois",85.86,1.6500000000000001,0.9199999999999999,0.35000000000000003
628,"Hamilton County, Illinois",95.1,0.51,0.16,0.2
629,"Hancock County, Illinois",94.67999999999999,0.41000000000000003,0.35000000000000003,0.29
630,"Hardin County, Illinois",93.56,0.36,0.49,0.0
631,"Henderson County, Illinois",95.38,0.47000000000000003,0.27,0.19
632,"Henry County, Illinois",89.12,2.19,0.4,0.22
633,"Iroquois County, Illinois",89.39,0.8500000000000001,0.38,0.24
634,"Jackson County, Illinois",72.06,14.34,3.88,0.38999999999999996
635,"Jasper County, Illinois",96.57,0.25,0.18,0.24
636,"Jefferson County, Illinois",84.71,7.66,0.98,0.25
637,"Jersey County, Illinois",93.94,0.73,0.36,0.11
638,"Jo Daviess County, Illinois",93.37,0.52,0.44999999999999996,0.3
639,"Johnson County, Illinois",82.49,10.75,0.15,0.21
640,"Kane County, Illinois",59.99,5.33,4.19,1.3599999999999999
641,"Kankakee County, Illinois",71.0,14.49,1.01,0.4
642,"Kendall County, Illinois",68.44,7.6,3.56,0.5599999999999999
643,"Knox County, Illinois",81.38,8.92,0.73,0.22999999999999998
644,"Lake County, Illinois",60.95,6.859999999999999,8.309999999999999,1.0
645,"LaSalle County, Illinois",85.58,2.4,0.7799999999999999,0.41000000000000003
646,"Lawrence County, Illinois",84.33,9.2,0.38,0.12
647,"Lee County, Illinois",85.25,5.47,0.73,0.26
648,"Livingston County, Illinois",89.53999999999999,3.11,0.48,0.22
649,"Logan County, Illinois",88.14,5.43,0.65,0.18
650,"McDonough County, Illinois",85.65,5.62,2.08,0.21
651,"McHenry County, Illinois",79.91,1.38,2.8400000000000003,0.49
652,"McLean County, Illinois",77.3,8.77,4.760000000000001,0.27999999999999997
653,"Macon County, Illinois",72.89999999999999,18.32,1.46,0.22999999999999998
654,"Macoupin County, Illinois",93.58,0.8200000000000001,0.4,0.27
655,"Madison County, Illinois",81.42,9.36,1.04,0.3
656,"Marion County, Illinois",88.63,4.01,0.9299999999999999,0.31
657,"Marshall County, Illinois",93.38,0.75,0.37,0.27
658,"Mason County, Illinois",94.93,0.38999999999999996,0.21,0.18
659,"Massac County, Illinois",85.96000000000001,6.260000000000001,0.31,0.26
660,"Menard County, Illinois",93.97,0.6799999999999999,0.41000000000000003,0.16
661,"Mercer County, Illinois",94.04,0.49,0.24,0.19
662,"Monroe County, Illinois",93.97,0.33999999999999997,0.53,0.19
663,"Montgomery County, Illinois",91.46,3.27,0.48,0.22999999999999998
664,"Morgan County, Illinois",87.46000000000001,6.03,0.8200000000000001,0.21
665,"Moultrie County, Illinois",95.11,0.58,0.33999999999999997,0.18
666,"Ogle County, Illinois",85.96000000000001,1.1199999999999999,0.51,0.54
667,"Peoria County, Illinois",67.44,18.709999999999997,4.279999999999999,0.3
668,"Perry County, Illinois",85.55,8.03,0.6,0.21
669,"Piatt County, Illinois",94.12,0.5,0.5,0.13999999999999999
670,"Pike County, Illinois",94.78,0.5,0.29,0.26
671,"Pope County, Illinois",93.36,1.1400000000000001,0.51,0.19
672,"Pulaski County, Illinois",62.8,28.23,0.25,0.79
673,"Putnam County, Illinois",91.8,0.45999999999999996,0.32,0.22999999999999998
674,"Randolph County, Illinois",84.96000000000001,7.9399999999999995,0.29,0.21
675,"Richland County, Illinois",94.19999999999999,0.49,0.8,0.22999999999999998
