,Name,Internet_coverage_rate
2736,"Terry County, Texas",65.799999
2737,"Throckmorton County, Texas",66.10000099999999
2738,"Titus County, Texas",66.2
2739,"Tom Green County, Texas",74.599999
2740,"Travis County, Texas",86.500001
2741,"Trinity County, Texas",62.799996
2742,"Tyler County, Texas",64.599997
2743,"Upshur County, Texas",75.9
2744,"Upton County, Texas",49.200001
2745,"Uvalde County, Texas",63.9
2746,"Val Verde County, Texas",69.499999
2747,"Van Zandt County, Texas",66.300005
2748,"Victoria County, Texas",69.200003
2749,"Walker County, Texas",76.999998
2750,"Waller County, Texas",68.5
2751,"Ward County, Texas",68.599999
2752,"Washington County, Texas",67.60000000000001
2753,"Webb County, Texas",61.900002
2754,"Wharton County, Texas",65.50000299999999
2755,"Wheeler County, Texas",73.799998
2756,"Wichita County, Texas",73.799998
2757,"Wilbarger County, Texas",68.799996
2758,"Willacy County, Texas",55.199999
2759,"Williamson County, Texas",91.00000299999999
2760,"Wilson County, Texas",80.899996
2761,"Winkler County, Texas",69.800001
2762,"Wise County, Texas",75.599998
2763,"Wood County, Texas",75.599998
2764,"Yoakum County, Texas",73.299998
2765,"Young County, Texas",71.700001
2766,"Zapata County, Texas",54.100001
2767,"Zavala County, Texas",48.300000999999995
2768,"Beaver County, Utah",74.399996
2769,"Box Elder County, Utah",82.99999799999999
2770,"Cache County, Utah",85.800004
2771,"Carbon County, Utah",78.60000099999999
2772,"Daggett County, Utah",92.399997
2773,"Davis County, Utah",90.300006
2774,"Duchesne County, Utah",82.89999999999999
2775,"Emery County, Utah",77.900004
2776,"Garfield County, Utah",78.60000099999999
2777,"Grand County, Utah",86.200005
2778,"Iron County, Utah",83.600003
2779,"Juab County, Utah",77.499998
2780,"Kane County, Utah",76.100004
2781,"Millard County, Utah",81.900007
2782,"Morgan County, Utah",92.299998
2783,"Piute County, Utah",67.10000000000001
2784,"Rich County, Utah",76.300001
2785,"Salt Lake County, Utah",85.399997
2786,"San Juan County, Utah",52.70000099999999
2787,"Sanpete County, Utah",80.10000000000001
2788,"Sevier County, Utah",81.0
2789,"Summit County, Utah",92.10000000000001
2790,"Tooele County, Utah",88.099998
2791,"Uintah County, Utah",81.999999
2792,"Utah County, Utah",86.399996
2793,"Wasatch County, Utah",89.600003
2794,"Washington County, Utah",84.899998
2795,"Wayne County, Utah",76.499999
2796,"Weber County, Utah",84.49999700000001
2797,"Addison County, Vermont",80.500001
2798,"Bennington County, Vermont",78.7
2799,"Caledonia County, Vermont",73.400003
2800,"Chittenden County, Vermont",85.399997
2801,"Essex County, Vermont",68.799996
2802,"Franklin County, Vermont",80.10000000000001
2803,"Grand Isle County, Vermont",83.49999799999999
2804,"Lamoille County, Vermont",81.0
2805,"Orange County, Vermont",77.100003
2806,"Orleans County, Vermont",73.299998
2807,"Rutland County, Vermont",77.999997
2808,"Washington County, Vermont",80.800003
2809,"Windham County, Vermont",74.699998
2810,"Windsor County, Vermont",81.399995
2811,"Accomack County, Virginia",63.800000999999995
2812,"Albemarle County, Virginia",84.60000199999999
2813,"Alexandria city, Virginia",89.699996
2814,"Alleghany County, Virginia",67.199999
2815,"Amelia County, Virginia",75.099999
2816,"Amherst County, Virginia",65.100002
2817,"Appomattox County, Virginia",65.50000299999999
2818,"Arlington County, Virginia",90.300006
2819,"Augusta County, Virginia",72.400004
2820,"Bath County, Virginia",62.900001
2821,"Bedford County, Virginia",74.599999
2822,"Bland County, Virginia",71.899998
2823,"Botetourt County, Virginia",76.100004
2824,"Bristol city, Virginia",75.5
2825,"Brunswick County, Virginia",62.5
2826,"Buchanan County, Virginia",59.699999999999996
2827,"Buckingham County, Virginia",59.899998
2828,"Buena Vista city, Virginia",63.700002
2829,"Campbell County, Virginia",71.799999
2830,"Caroline County, Virginia",69.200003
2831,"Carroll County, Virginia",65.200001
2832,"Charles City County, Virginia",59.79999900000001
2833,"Charlotte County, Virginia",54.000002
2834,"Charlottesville city, Virginia",81.099999
2835,"Chesapeake city, Virginia",88.499999
2836,"Chesterfield County, Virginia",89.100003
2837,"Clarke County, Virginia",74.5
2838,"Colonial Heights city, Virginia",76.899999
2839,"Covington city, Virginia",69.0
2840,"Craig County, Virginia",67.699999
2841,"Culpeper County, Virginia",79.10000099999999
2842,"Cumberland County, Virginia",58.499998
2843,"Danville city, Virginia",68.000001
2844,"Dickenson County, Virginia",60.000001999999995
2845,"Dinwiddie County, Virginia",70.300001
2846,"Emporia city, Virginia",62.900001
2847,"Essex County, Virginia",57.4
2848,"Fairfax County, Virginia",93.000001
2849,"Fairfax city, Virginia",94.0
2850,"Falls Church city, Virginia",93.700004
2851,"Fauquier County, Virginia",86.899996
2852,"Floyd County, Virginia",70.699996
2853,"Fluvanna County, Virginia",85.600001
2854,"Franklin County, Virginia",69.200003
2855,"Franklin city, Virginia",67.199999
2856,"Frederick County, Virginia",79.10000099999999
2857,"Fredericksburg city, Virginia",83.49999799999999
2858,"Galax city, Virginia",66.799998
2859,"Giles County, Virginia",73.400003
2860,"Gloucester County, Virginia",80.500001
2861,"Goochland County, Virginia",80.899996
2862,"Grayson County, Virginia",64.399999
2863,"Greene County, Virginia",81.399995
2864,"Greensville County, Virginia",61.900002
2865,"Halifax County, Virginia",55.199999
2866,"Hampton city, Virginia",80.300003
2867,"Hanover County, Virginia",85.500002
2868,"Harrisonburg city, Virginia",74.399996
2869,"Henrico County, Virginia",85.399997
2870,"Henry County, Virginia",67.199999
2871,"Highland County, Virginia",73.6
2872,"Hopewell city, Virginia",69.800001
2873,"Isle of Wight County, Virginia",75.099999
2874,"James City County, Virginia",85.899997
2875,"King George County, Virginia",86.000001
2876,"King William County, Virginia",70.199996
2877,"King and Queen County, Virginia",56.999999
2878,"Lancaster County, Virginia",71.99999700000001
2879,"Lee County, Virginia",48.199999
2880,"Lexington city, Virginia",70.000005
2881,"Loudoun County, Virginia",93.700004
2882,"Louisa County, Virginia",74.5
2883,"Lunenburg County, Virginia",56.400001
2884,"Lynchburg city, Virginia",74.599999
2885,"Madison County, Virginia",68.900001
2886,"Manassas Park city, Virginia",88.999999
2887,"Manassas city, Virginia",87.5
2888,"Martinsville city, Virginia",72.10000199999999
2889,"Mathews County, Virginia",70.500004
2890,"Mecklenburg County, Virginia",56.199997999999994
2891,"Middlesex County, Virginia",64.700001
2892,"Montgomery County, Virginia",85.800004
2893,"Nelson County, Virginia",64.8
2894,"New Kent County, Virginia",79.500008
2895,"Newport News city, Virginia",74.900001
2896,"Norfolk city, Virginia",81.399995
2897,"Northampton County, Virginia",66.499996
2898,"Northumberland County, Virginia",73.100001
2899,"Norton city, Virginia",65.200001
2900,"Nottoway County, Virginia",64.300001
2901,"Orange County, Virginia",75.599998
2902,"Page County, Virginia",63.200003
2903,"Patrick County, Virginia",63.700002
2904,"Petersburg city, Virginia",65.000004
2905,"Pittsylvania County, Virginia",66.2
2906,"Poquoson city, Virginia",86.500001
2907,"Portsmouth city, Virginia",75.999999
2908,"Powhatan County, Virginia",87.099999
2909,"Prince Edward County, Virginia",65.999997
2910,"Prince George County, Virginia",79.399997
2911,"Prince William County, Virginia",93.099999
2912,"Pulaski County, Virginia",66.7
2913,"Radford city, Virginia",77.999997
2914,"Rappahannock County, Virginia",73.699999
2915,"Richmond County, Virginia",68.599999
2916,"Richmond city, Virginia",73.000002
2917,"Roanoke County, Virginia",81.700003
2918,"Roanoke city, Virginia",71.899998
2919,"Rockbridge County, Virginia",69.499999
2920,"Rockingham County, Virginia",73.6
2921,"Russell County, Virginia",57.799995
2922,"Salem city, Virginia",77.499998
2923,"Scott County, Virginia",62.400001
2924,"Shenandoah County, Virginia",71.799999
2925,"Smyth County, Virginia",68.199998
2926,"Southampton County, Virginia",71.100003
2927,"Spotsylvania County, Virginia",88.099998
2928,"Stafford County, Virginia",92.900002
2929,"Staunton city, Virginia",74.1
2930,"Suffolk city, Virginia",78.299993
2931,"Surry County, Virginia",64.700001
2932,"Sussex County, Virginia",63.599998
2933,"Tazewell County, Virginia",70.199996
2934,"Virginia Beach city, Virginia",87.79999600000001
2935,"Warren County, Virginia",80.599999
2936,"Washington County, Virginia",74.1
2937,"Waynesboro city, Virginia",71.899998
2938,"Westmoreland County, Virginia",74.399996
2939,"Williamsburg city, Virginia",85.2
2940,"Winchester city, Virginia",73.100001
2941,"Wise County, Virginia",65.999997
2942,"Wythe County, Virginia",67.900002
2943,"York County, Virginia",89.800006
2944,"Adams County, Washington",66.300005
2945,"Asotin County, Washington",78.60000099999999
2946,"Benton County, Washington",82.79999500000001
2947,"Chelan County, Washington",78.499997
2948,"Clallam County, Washington",82.79999500000001
2949,"Clark County, Washington",88.700002
2950,"Columbia County, Washington",79.60000000000001
2951,"Cowlitz County, Washington",79.699999
2952,"Douglas County, Washington",78.299993
2953,"Ferry County, Washington",63.9
2954,"Franklin County, Washington",79.300004
2955,"Garfield County, Washington",78.200001
2956,"Grant County, Washington",78.60000099999999
2957,"Grays Harbor County, Washington",80.899996
2958,"Island County, Washington",88.600004
2959,"Jefferson County, Washington",87.29999699999999
2960,"King County, Washington",90.199995
2961,"Kitsap County, Washington",89.699996
2962,"Kittitas County, Washington",83.49999799999999
2963,"Klickitat County, Washington",77.999997
2964,"Lewis County, Washington",77.200001
2965,"Lincoln County, Washington",78.999996
2966,"Mason County, Washington",81.5
2967,"Okanogan County, Washington",73.699999
2968,"Pacific County, Washington",77.700001
2969,"Pend Oreille County, Washington",69.400001
2970,"Pierce County, Washington",85.600001
2971,"San Juan County, Washington",83.49999799999999
2972,"Skagit County, Washington",86.300004
2973,"Skamania County, Washington",75.9
2974,"Snohomish County, Washington",89.100003
2975,"Spokane County, Washington",84.7
2976,"Stevens County, Washington",72.299999
2977,"Thurston County, Washington",86.6
2978,"Wahkiakum County, Washington",79.60000000000001
2979,"Walla Walla County, Washington",83.200002
2980,"Whatcom County, Washington",86.500001
2981,"Whitman County, Washington",83.89999900000001
2982,"Yakima County, Washington",75.599998
2983,"Barbour County, West Virginia",67.900002
2984,"Berkeley County, West Virginia",81.099999
2985,"Boone County, West Virginia",73.299998
2986,"Braxton County, West Virginia",64.399999
2987,"Brooke County, West Virginia",70.600003
2988,"Cabell County, West Virginia",69.599998
2989,"Calhoun County, West Virginia",63.9
2990,"Clay County, West Virginia",67.60000000000001
2991,"Doddridge County, West Virginia",64.8
2992,"Fayette County, West Virginia",71.3
2993,"Gilmer County, West Virginia",64.399999
2994,"Grant County, West Virginia",68.400002
2995,"Greenbrier County, West Virginia",70.300001
2996,"Hampshire County, West Virginia",61.699998
2997,"Hancock County, West Virginia",72.299999
2998,"Hardy County, West Virginia",75.699997
2999,"Harrison County, West Virginia",75.5
3000,"Jackson County, West Virginia",65.799999
3001,"Jefferson County, West Virginia",82.700002
3002,"Kanawha County, West Virginia",75.999999
3003,"Lewis County, West Virginia",68.5
3004,"Lincoln County, West Virginia",70.500004
3005,"Logan County, West Virginia",76.600003
3006,"Marion County, West Virginia",77.999997
3007,"Marshall County, West Virginia",70.500004
3008,"Mason County, West Virginia",65.799999
3009,"McDowell County, West Virginia",62.099999
3010,"Mercer County, West Virginia",67.60000000000001
3011,"Mineral County, West Virginia",70.099998
3012,"Mingo County, West Virginia",68.099999
3013,"Monongalia County, West Virginia",83.39999900000001
3014,"Monroe County, West Virginia",64.500004
3015,"Morgan County, West Virginia",75.099999
3016,"Nicholas County, West Virginia",73.6
3017,"Ohio County, West Virginia",68.900001
3018,"Pendleton County, West Virginia",59.200001
3019,"Pleasants County, West Virginia",73.500001
3020,"Pocahontas County, West Virginia",70.39999999999999
3021,"Preston County, West Virginia",75.0
3022,"Putnam County, West Virginia",74.20000399999999
3023,"Raleigh County, West Virginia",74.20000399999999
3024,"Randolph County, West Virginia",66.399997
3025,"Ritchie County, West Virginia",67.699999
3026,"Roane County, West Virginia",64.099997
3027,"Summers County, West Virginia",58.8
3028,"Taylor County, West Virginia",75.5
3029,"Tucker County, West Virginia",73.699999
3030,"Tyler County, West Virginia",68.599999
3031,"Upshur County, West Virginia",70.099998
3032,"Wayne County, West Virginia",61.6
3033,"Webster County, West Virginia",64.8
3034,"Wetzel County, West Virginia",68.799996
3035,"Wirt County, West Virginia",67.299998
3036,"Wood County, West Virginia",77.8
3037,"Wyoming County, West Virginia",69.099998
3038,"Adams County, Wisconsin",71.200001
3039,"Ashland County, Wisconsin",69.89999999999999
3040,"Barron County, Wisconsin",74.300003
3041,"Bayfield County, Wisconsin",78.400004
3042,"Brown County, Wisconsin",82.89999999999999
3043,"Buffalo County, Wisconsin",78.499997
3044,"Burnett County, Wisconsin",74.000001
3045,"Calumet County, Wisconsin",86.200005
3046,"Chippewa County, Wisconsin",80.599999
3047,"Clark County, Wisconsin",67.60000000000001
3048,"Columbia County, Wisconsin",78.899997
3049,"Crawford County, Wisconsin",73.100001
3050,"Dane County, Wisconsin",86.899996
3051,"Dodge County, Wisconsin",79.2
3052,"Door County, Wisconsin",77.8
3053,"Douglas County, Wisconsin",76.199996
3054,"Dunn County, Wisconsin",79.699999
3055,"Eau Claire County, Wisconsin",82.89999999999999
3056,"Florence County, Wisconsin",69.499999
3057,"Fond du Lac County, Wisconsin",79.800004
3058,"Forest County, Wisconsin",67.699999
3059,"Grant County, Wisconsin",75.999999
3060,"Green County, Wisconsin",76.199996
3061,"Green Lake County, Wisconsin",72.600001
3062,"Iowa County, Wisconsin",78.299993
3063,"Iron County, Wisconsin",72.299999
3064,"Jackson County, Wisconsin",73.6
3065,"Jefferson County, Wisconsin",80.399996
3066,"Juneau County, Wisconsin",73.100001
3067,"Kenosha County, Wisconsin",82.79999500000001
3068,"Kewaunee County, Wisconsin",74.399996
3069,"La Crosse County, Wisconsin",82.599998
3070,"Lafayette County, Wisconsin",73.400003
3071,"Langlade County, Wisconsin",71.700001
3072,"Lincoln County, Wisconsin",75.699997
3073,"Manitowoc County, Wisconsin",76.499999
3074,"Marathon County, Wisconsin",80.399996
3075,"Marinette County, Wisconsin",74.900001
3076,"Marquette County, Wisconsin",73.400003
3077,"Menominee County, Wisconsin",66.999996
3078,"Milwaukee County, Wisconsin",76.300001
3079,"Monroe County, Wisconsin",75.599998
3080,"Oconto County, Wisconsin",76.700002
3081,"Oneida County, Wisconsin",79.10000099999999
3082,"Outagamie County, Wisconsin",84.7
3083,"Ozaukee County, Wisconsin",86.6
3084,"Pepin County, Wisconsin",78.60000099999999
3085,"Pierce County, Wisconsin",81.300002
3086,"Polk County, Wisconsin",74.699998
3087,"Portage County, Wisconsin",83.600003
3088,"Price County, Wisconsin",72.600001
3089,"Racine County, Wisconsin",80.800003
3090,"Richland County, Wisconsin",70.099998
3091,"Rock County, Wisconsin",77.100003
3092,"Rusk County, Wisconsin",68.199998
3093,"Sauk County, Wisconsin",78.999996
3094,"Sawyer County, Wisconsin",73.100001
3095,"Shawano County, Wisconsin",74.800003
3096,"Sheboygan County, Wisconsin",81.700003
3097,"St. Croix County, Wisconsin",84.399998
3098,"Taylor County, Wisconsin",72.600001
3099,"Trempealeau County, Wisconsin",75.800002
3100,"Vernon County, Wisconsin",70.8
3101,"Vilas County, Wisconsin",72.600001
3102,"Walworth County, Wisconsin",81.399995
3103,"Washburn County, Wisconsin",74.800003
3104,"Washington County, Wisconsin",85.000002
3105,"Waukesha County, Wisconsin",88.799995
3106,"Waupaca County, Wisconsin",76.600003
3107,"Waushara County, Wisconsin",72.400004
3108,"Winnebago County, Wisconsin",81.599998
3109,"Wood County, Wisconsin",78.400004
3110,"Albany County, Wyoming",82.99999799999999
3111,"Big Horn County, Wyoming",74.1
3112,"Campbell County, Wyoming",89.200002
3113,"Carbon County, Wyoming",74.800003
3114,"Converse County, Wyoming",77.700001
3115,"Crook County, Wyoming",71.99999700000001
3116,"Fremont County, Wyoming",74.599999
3117,"Goshen County, Wyoming",73.500001
3118,"Hot Springs County, Wyoming",75.699997
3119,"Johnson County, Wyoming",71.99999700000001
3120,"Laramie County, Wyoming",83.89999900000001
3121,"Lincoln County, Wyoming",79.60000000000001
3122,"Natrona County, Wyoming",80.500001
3123,"Niobrara County, Wyoming",73.299998
3124,"Park County, Wyoming",82.200003
3125,"Platte County, Wyoming",69.200003
3126,"Sheridan County, Wyoming",81.099999
3127,"Sublette County, Wyoming",81.700003
3128,"Sweetwater County, Wyoming",82.400006
3129,"Teton County, Wyoming",85.899997
3130,"Uinta County, Wyoming",88.20000300000001
3131,"Washakie County, Wyoming",78.299993
3132,"Weston County, Wyoming",73.299998
